Completion %,Critic Rating,Format,My Rating,Date Finished,Hours Played,Release Date,Date Started,HLTB Complete,HLTB Extras,HLTB Story,Banner URL,Developer,Platform,Poster URL,Publisher,Review,Status,Summary,Title
0,0,0,0,,0.7666666666666667,2014-08-26,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/fpetgb32llqjauhrykcx.png,4A Games,PS4,https://images.igdb.com/igdb/image/upload/t_original/co20bk.png,Koch Media,,Collection,"Metro: Last Light Redux is the definitive version of the critically acclaimed ‘Metro: Last Light’, rebuilt in the latest and greatest iteration of the 4A Engine for Next Gen. Newcomers will get the chance to experience one of the finest story-driven shooters of all time; an epic adventure combining gripping survival horror, exploration and tactical combat and stealth.

This definitive version also includes all previously released DLC, adding 10 hours of bonus single-player content to the huge solo campaign. Fans of the original game will notice new features and gameplay improvements, including new melee animations, the ability to check your watch and ammo supplies on the fly, and new full-body player animations.

And those who favoured the more survival-horror oriented gameplay of the cult prequel ‘Metro 2033’ will find a new way to experience the campaign thanks to the introduction of two unique Play Styles – Survival and Spartan. The former transforms Last light from a more action-oriented stealth combat experience to a fraught, slow burn fight for survival. With the legendary Ranger Mode included to offer an extra layer of challenge and immersion, Metro: Last Light Redux offers hours of AAA gameplay for an incredible price.",Metro: Last Light Redux
0,77,0,0,,0.25,2017-04-25,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/p5vxvlrwl4khte6mhm0r.png,Red Barrels,PS4,https://images.igdb.com/igdb/image/upload/t_original/co20x8.png,Red Barrels,,Collection,"Outlast 2 is the sequel to the acclaimed survival horror game Outlast. Set in the same universe as the first game, but with different characters and a different setting, Outlast 2 is a twisted new journey into the depths of the human mind and its dark secrets. No conflict is ever black and white.",Outlast II
0,81,0,0,,0.6,2016-05-25,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/lnrvfctxdscpnuo8qwjo.png,LEVEL-5,PS4,https://images.igdb.com/igdb/image/upload/t_original/co26fu.png,Sony Computer Entertainment,,Collection,"Rogue Galaxy is an action role playing game set in a futuristic fantasy universe, in which the player moves through a continuous environment with no load time between overworld exploration and battles. Battles occur as random encounters, Rogue Galaxy uses a real-time hack and slash combat system in which the player fights with a party of three characters. The player has direct control over only one character, although they can change which character that is at any time. The two NPCs fight independently of the player character, based on a strategy selected prior to the battle. Available strategies include fighting especially aggressively, targeting a specific enemy or not fighting at all. The strategy can also be changed at any time during the battle. Additionally, the player can issue specific orders to the NPCs during combat, such as having them use an item or activate one of their special abilities.",Rogue Galaxy
0,0,0,0,,0.1,2014-11-26,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/onkzohcmgik6gszm3fui.png,Kylotonn Games,PS4,https://images.igdb.com/igdb/image/upload/t_original/co3ixb.png,Bigben Interactive,,Collection,"Ride 22 motorcycles with the official BMW, Honda, Kawasaki, KTM, Suzuki and Yamaha licences. Play solo or online at the handlebars of Superbike, Roadster and Custom models, and create, customize and develop your club.",Motorcycle Club
1,70,0,0,,49.083333333333336,2015-06-09,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/oyewxnlqkqil7gxhewdq.png,ZeniMax Online Studios,PS4,https://images.igdb.com/igdb/image/upload/t_original/co1ybf.png,Bethesda Softworks,,Collection,"Experience an ever-expanding story across all of Tamriel in The Elder Scrolls Online, an award-winning online RPG. Explore a rich, living world with friends or embark upon a solo adventure. Enjoy complete control over how your character looks and plays, from the weapons you wield to the skills you learn – the choices you make will shape your destiny. Welcome to a world without limits.",The Elder Scrolls Online
0,73,0,0,,0.23333333333333334,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/fzi1nrrphqfwwlwpko7u.png,Warhorse Studios,,https://images.igdb.com/igdb/image/upload/t_original/co4aqi.png,Deep Silver,,Collection,"Story-driven open-world RPG that immerses you in an epic adventure in the Holy Roman Empire. Avenge your parents' death as you battle invading forces, go on game-changing quests, and make influential choices. Explore castles, forests, villages and other realistic settings in medieval Bohemia!",Kingdom Come: Deliverance
0,40,0,0,,0.18333333333333332,2016-02-08,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/yydvmyrgzrhsgzbvp5a2.png,Nnooo Pty Ltd.,PS4,https://images.igdb.com/igdb/image/upload/t_original/co3ana.png,Nnooo Pty Ltd.,,Collection,Defend your burrow from a horde of evil bunnies!,Blast 'Em Bunnies
1,88,0,0,,5.9,2020-09-04,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8aj0.png,Vicarious Visions,PS4,https://images.igdb.com/igdb/image/upload/t_original/co25u7.png,Activision,,Collection,"Play the fully-remastered Tony Hawk's Pro Skater & Tony Hawk's Pro Skater 2 games in one epic collection, rebuilt from the ground up in incredible HD. All the pro skaters, levels and tricks are back and fully-remastered.",Tony Hawk's Pro Skater 1+2
0,81,0,0,,1.05,2016-11-29,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/oxj8f3hdmwehkcruvwnv.png,Square Enix,PS4,https://images.igdb.com/igdb/image/upload/t_original/co6nz1.png,Square Enix,,Collection,"Play as Noctis, the Crown Prince of the Kingdom of Lucis, as you seek to reclaim your homeland from the imperial army. With your closet friends along for the ride, you’ll travel through the breath-taking world of Eos encountering larger-than-life beasts and unforgiving enemies. Face thrilling combat as you learn to master your weaponry and magic skills by channeling the power of your ancestors.",Final Fantasy XV
1,69,0,0,,0.5,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc6w6h.png,Ghost Games,,https://images.igdb.com/igdb/image/upload/t_original/co209t.png,Electronic Arts,,Collection,"Hustle by day and risk it all at night in Need for Speed Heat, a white-knuckle street racer, where the lines of the law fade as the sun starts to set. By day, Palm City hosts the Speedhunter Showdown, a sanctioned competition where you earn Bank to customize and upgrade your high-performance cars. At night, ramp up the intensity in illicit street races that build your reputation, getting you access to bigger races and better parts. But stay ready – cops are waiting and not all of them play fair",Need for Speed: Heat
0,64,0,0,,0.65,2017-12-12,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/rkt3sfweayufigznbaax.png,Boneloaf,PS4,https://images.igdb.com/igdb/image/upload/t_original/co24is.png,Double Fine Productions,,Collection,"Gang Beasts is a silly multiplayer party game with surly gelatinous characters, brutal slapstick fight sequences, and absurd hazardous environments, set in the mean streets of Beef City.",Gang Beasts
11,88,0,0,,4.983333333333333,2015-07-07,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/x2ebxdsn5kfjcnjbo7q2.png,Psyonix,PS4,https://images.igdb.com/igdb/image/upload/t_original/co5w0w.png,Psyonix,,Collection,"Rocket League is a high-powered hybrid of arcade-style soccer and vehicular mayhem with easy-to-understand controls and fluid, physics-driven competition. Rocket League includes casual and competitive Online Matches, a fully-featured offline Season Mode, special “Mutators” that let you change the rules entirely, hockey and basketball-inspired Extra Modes, and more than 500 trillion possible cosmetic customization combinations.",Rocket League
8,0,0,0,,15.566666666666666,2019-03-26,,82.11333333333333,50.02861111111111,36.56777777777778,https://images.igdb.com/igdb/image/upload/t_original/schmyy.png,Square,Switch,https://images.igdb.com/igdb/image/upload/t_original/co4xgh.png,Square Enix,,C Play Later,"In addition to graphical resolution improvements to the previous port, this re-release of the PC version of Final Fantasy VII also featured cloud saving, as well as unlockable achievements and a Character Booster feature. The consoles versions of Final Fantasy VII are based on the PC re-release, some little graphical improvements were made.",Final Fantasy VII
0,65,0,0,,1.9333333333333333,1999-11-30,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/tgtp8xme7tx5sguwn0y6.png,Traveller's Tales,PS1,https://images.igdb.com/igdb/image/upload/t_original/co3wv5.png,Activision,,C Play Later,"Woody has been stolen from the bedroom, ready to be sold to the highest bidder by an evil toy collector. It's up to good friend Buzz Lightyear to fight his way through from the bedroom to the outside world in order to save Woody from the toy market and bring him home. All of the character from the 3D animated movie appear through-out the side scroller to help Buzz get to where he is needed. Along with the use of his cannon, Buzz can jump to hard to reach places, also useful in collecting the hidden coins that open bonus levels.",Toy Story 2: Buzz Lightyear to the Rescue!
0,64,0,0,,0.13333333333333333,2015-01-20,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/nwig9bzfdx57ggzqrkia.png,High Voltage Software,PS4,https://images.igdb.com/igdb/image/upload/t_original/co23fw.png,Deep Silver,,Collection,"After the space faring antics of Saints Row IV, many fans asked what we could do next… the answer? Shoot The Devil in the face. Play as either Johnny Gat or Kinzie Kensington as you tear apart Hell in a quest to save the leader of the Saints’ soul. Historical icons, old friends, older enemies, a talking gun, a full length musical number, and a whole lot of other shenanigans all await you in the open world standalone expansion playground that is Saints Row: Gat Out Of Hell.",Saints Row: Gat Out of Hell
0,58,0,0,,1.2,2015-09-22,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/ahwjzbzfdqt7rrpa5lzv.png,Yeah Us! Games,PS4,https://images.igdb.com/igdb/image/upload/t_original/co3y3o.png,Curve Digital,,Collection,"A sidescrolling stunt game, based on Pumped BMX 2 for mobile platforms, Pumped BMX+ is retooled for consoles.",Pumped BMX+
0,70,0,0,,0.06666666666666667,2015-05-12,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/tjqbm6ytwvnwcuawdtxy.png,Puppy Games,PS4,https://images.igdb.com/igdb/image/upload/t_original/co2rs0.png,Puppy Games,,Collection,"Enter the world of Ultratron and experience the addictive gameplay of old-school arcade favourites such as Robotron: 2084, updated and improved for the 21st century!

Unique retro-futuristic sound and graphics, player responsive difficulty, and a subtle system of tactics combined with classic gameplay make Ultratron a fun and hypnotic arcade blast.

The last human has been slain by evil killer robots. You are the one remaining humanoid battle droid. Your mission: avenge the human race!

Blast your way through 40+ glowing neon levels, avoiding Chasers, Turrets, Spawners, Minelayers, bombs, and bullets, and take on the four giant boss 'bots of the Apocalypse - Ieiunitas, Bellum, Lues and Letum!",Ultratron
2,40,0,0,,0.25,2016-05-03,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/pcknidkyj3yimut935kz.png,Playrise Digital Ltd,PS4,https://images.igdb.com/igdb/image/upload/t_original/co1l23.png,Playrise Digital Ltd,,Collection,"Table Top Racing: World Tour is the brand new, high octane, combat racer from Nick Burcombe, co-creator of the legendary PlayStation classic, 'wipEout'.
Get behind the wheel of 12 ultra-cool, fully tuneable miniaturised racing cars and take on 20 race tracks through a comprehensive 'Championship Mode' and a multitude of 'Special Events'. Use 'Power-ups' and 'Wheel Weapons' and blast your way to victory! Battle with 8 players online to become the ultimate Table Top racer!",Table Top Racing: World Tour
