Completion %,Critic Rating,Format,My Rating,Date Finished,Hours Played,Release Date,Date Started,HLTB Complete,HLTB Extras,HLTB Story,Banner URL,Developer,Platform,Poster URL,Publisher,Review,Status,Summary,Title
0,0,0,0,,0.0,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scd324.png,,,https://images.igdb.com/igdb/image/upload/t_original/.png,,,Backlog,"This pack gives you 49 unique cars in 12 classes – over 500 combinations. Extreme versions of the already spectacular World Touring Cars, exclusive road cars from prestigious brands.",Race 07: GTR Evolution Expansion Pack
0,80,0,0,,0.0,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/mnbpizsyzqju6v1m9gwa.png,Smilebit,,https://images.igdb.com/igdb/image/upload/t_original/co3rjd.png,Sega,,Backlog,"The government is attempting to silence the kids of Tokyo, but with their Overdrive Magnetic-Motor Skating Shoes, the cops will have to catch 'em first. The Jet Grind Radio program keeps the kids unified and inspired to fight for their rights of expression, which includes graffiti art. Grab your spray cans and design your own piece on one of the immense walls in the 3D, interactive city. You might be forced to protect your territory from adversaries that want to take over your neighborhood. Join up with like-minded hip individuals that will help you keep your area the way you want it. The cops will be after you too, so you'll have to be quick. The 10 cartoon-style characters are pumped up with polygons so they come alive in 3D on Dreamcast. Uniqueness is key to these kids and each character stands apart with exclusive abilities and style. They like to show off too, and with 18 missions, there's plenty of time to impress. It's fast, it's fun, and it's definitely funky.",Jet Grind Radio
0,78,0,0,,0.0,2018-06-29,,44.88111111111111,23.01527777777778,14.977222222222222,https://images.igdb.com/igdb/image/upload/t_original/eowe31243hyvihdvrtzl.png,Vicarious Visions,Switch,https://images.igdb.com/igdb/image/upload/t_original/co1v62.png,Activision,,Backlog,"Crash Bandicoot N. Sane Trilogy is a remastered version, of the original 3 games (Crash Bandicoot, Crash Bandicoot 2: Cortex Strikes Back, and Crash Bandicoot 3: Warped) with enhanced features applied to each game.",Crash Bandicoot N. Sane Trilogy
0,80,0,0,,0.0,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc9dfm.png,Cold Symmetry,,https://images.igdb.com/igdb/image/upload/t_original/co2yhh.png,Playstack,,Backlog,"Mortal shell is a ruthless and deep action-RPG that tests your sanity and resilience in a shattered world. As the remains of humanity wither and rot, zealous foes fester in the ruins. They spare no mercy, with survival demanding superior awareness, precision and instincts. Track down hidden sanctums of devout followers and discover your true purpose. Possess Lost warriors the Lost remains of defeated warriors are yours to discover. Awaken these Mortal shells, occupy their bodies and significantly open your understanding to diverse masteries of combat. Face formidable foes your path is guarded by adversaries, devoted to inscrutable gods. Behold creatures both pitiable and grotesque and muster your courage and face them down. Iron sharpens Iron combat is strategic, deliberate, and unforgiving. Commit your sword only when an opportunity opens.",Mortal Shell: Enhanced Edition
1,72,0,0,,0.0,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/wkljqqzv3jsaxjl0z4f7.png,Pandemic Studios,,https://images.igdb.com/igdb/image/upload/t_original/co2h1z.png,LucasArts,,Backlog,"Star Wars: Battlefront is the first in the Star Wars: Battlefront series and is a third/first-person shooter video game based around battles featured in the Star Wars movies. It was developed by Pandemic Studios and LucasArts, and released on September 20, 2004 for Xbox (playable on Xbox 360), PlayStation 2, and PC, the same day as the release of the Star Wars Trilogy (DVD) set. Players can either play Star Wars: Battlefront online, or offline with up to 4 players (on consoles).",Star Wars: Battlefront
0,83,0,0,,0.0,2016-09-27,,115.67416666666666,80.92305555555555,56.92333333333333,https://images.igdb.com/igdb/image/upload/t_original/rkz6ff4o3qhkumcaqhhi.png,Red Hook Studios,Vita,https://images.igdb.com/igdb/image/upload/t_original/co1rc4.png,Red Hook Studios,,Backlog,"Darkest Dungeon is a challenging gothic roguelike turn-based RPG about the psychological stresses of adventuring. Recruit, train, and lead a team of flawed heroes against unimaginable horrors, stress, disease, and the ever-encroaching dark. Can you keep your heroes together when all hope is lost?",Darkest Dungeon
20,0,0,0,,0.0,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/.png,,,https://images.igdb.com/igdb/image/upload/t_original/co5z7s.png,VTech,,Backlog,"Andy is all grown up and he's leaving for college soon. What will happen to all of his toys? Join Buzz, Woody, and the gang as they end up at Sunnyside Daycare. They're excited to play with kids again, but all is not as it seems. Help the toys by building core reading skills with letter identification, beginning sounds and so much more.",Toy Story 3
0,85,0,0,,0.0,2018-07-13,,103.56583333333333,80.19194444444445,60.62833333333333,https://images.igdb.com/igdb/image/upload/t_original/pmkptjq50ptaoxgj86r6.png,Square Enix,Switch,https://images.igdb.com/igdb/image/upload/t_original/co4kap.png,Square Enix,,Backlog,"A role-playing game from the Bravely Default team is being developed exclusively for the Nintendo Switch. They have brought a new world to life through a mix of CG, pixel art, and ""HD-2D"" visuals.",Octopath Traveler
0,0,0,0,,0.0,2021-12-03,,44.95638888888889,30.955555555555556,25.147777777777776,https://images.igdb.com/igdb/image/upload/t_original/scai1o.png,Spike ChunSoft,Switch,https://images.igdb.com/igdb/image/upload/t_original/co3a20.png,Spike ChunSoft,,Backlog,"Danganronpa arrives on Nintendo Switch to celebrate its 10th anniversary! Danganronpa 10th Anniversary Release: Part 1! This Anniversary edition comes with a gallery feature that allows you to view event illustrations, scenes, and listen to voiced dialogue!",Danganronpa: Trigger Happy Havoc - Anniversary Edition
100,85,0,10,2023-08-22,18.0,2022-10-18,2023-08-20,27.4975,19.7375,17.13277777777778,https://images.igdb.com/igdb/image/upload/t_original/scg9lu.png,Asobo Studio,Series X,https://images.igdb.com/igdb/image/upload/t_original/co5pwb.png,Focus Entertainment,,Completed,"A Plague Tale: Requiem is an action-adventure game similar to its predecessor. The player assumes control of Amicia and must face against both soldiers from the French Inquisition and hordes of rats that are spreading the black plague. Gameplay is largely similar to the first game, though the combat system is significantly expanded. The game features a progression system in which the player will be awarded additional skills and abilities. Stealth players will unlock skills that allow them to sneak around more efficiently, while those who prefer a more lethal approach will unlock additional combat skills. Locations are also larger, giving players additional options to progress.",A Plague Tale: Requiem
0,73,0,0,,0.0,2022-05-10,,19.668055555555554,16.05,11.981666666666667,https://images.igdb.com/igdb/image/upload/t_original/scahjz.png,Rabbit and Bear,Switch,https://images.igdb.com/igdb/image/upload/t_original/co4sxy.png,505 Games,,Backlog,"Eiyuden Chronicle: Rising is an action RPG set in the same world as Eiyuden Chronicle: Hundred Heroes. Featuring town-building mechanics, fast-paced combat, and important back-story for several of the Eiyuden Chronicle: Hundred Heroes cast of characters.",Eiyuden Chronicle: Rising
100,95,2,10,2023-08-29,205.0,2023-05-12,2023-05-10,231.75166666666667,110.37694444444445,58.990833333333335,https://images.igdb.com/igdb/image/upload/t_original/sc6lnr.png,Nintendo EPD Production Group No. 3,Switch,https://images.igdb.com/igdb/image/upload/t_original/co5vmg.png,Nintendo,,Completed,The Legend of Zelda: Tears of the Kingdom is the sequel to The Legend of Zelda: Breath of the Wild. The setting for Link’s adventure has been expanded to include the skies above the vast lands of Hyrule.,The Legend of Zelda: Tears of the Kingdom
100,0,0,10,2023-07-30,40.0,1998-12-11,2023-06-23,38.840555555555554,30.475,26.8075,https://images.igdb.com/igdb/image/upload/t_original/sckeae.png,Nintendo EAD,N64,https://images.igdb.com/igdb/image/upload/t_original/co3nnx.png,Nintendo,,Completed,"The Legend of Zelda: Ocarina of Time is the fifth main installment of The Legend of Zelda series and the first to be released for the Nintendo 64. It was one of the most highly anticipated games of its age, and is listed among the greatest video games ever created by numerous websites and magazines. The gameplay of Ocarina of Time was revolutionary for its time, it has arguably made more of an impact on later games in the series than any of its predecessors even though they had the same cores of exploration, dungeons, puzzles and item usage. Among the gameplay mechanics, one of the most noteworthy is the time-traveling system. The game begins with the player controlling the child Link, but later on an adult Link becomes a playable character as well and each of them has certain unique abilities. Ocarina of Time also introduces the use of music to solve puzzles: as new songs are learned, they can be used to solve puzzles, gain access to new areas and warp to different locations. Dungeon exploration is somewhat more puzzle-oriented than in earlier games but they are not too complex.",The Legend of Zelda: Ocarina of Time
100,86,0,7,2022-03-21,24.0,2019-09-19,2022-02-02,30.071666666666665,27.37472222222222,23.185277777777777,https://images.igdb.com/igdb/image/upload/t_original/sc6ax4.png,Spike ChunSoft,Switch,https://images.igdb.com/igdb/image/upload/t_original/co1mjy.png,Spike ChunSoft,,Completed,"Play as detective Kaname Date on the case of an elusive serial killer in this thrilling, sci-fi murder mystery.",AI: The Somnium Files
100,0,0,10,2023-08-28,53.0,2015-06-11,2023-07-30,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scgy4p.png,Nihon Falcom,Vita,https://images.igdb.com/igdb/image/upload/t_original/co615g.png,Chara-Ani,,Completed,"The remake brought many changes to visuals, presentation and gameplay including updated art, music and new voice acting.

In the kingdom of Liberl, a man named Cassius Bright serves as one of the land's greatest Bracers, a freelance organization dedicated to keeping peace and helping those in need. When he is called off to business in the neighboring country, his daughter Estelle and his adopted son Joshua take on his work as upcoming Bracers. But when the airship he was traveling on vanishes, his children seize the task of discovering the truth behind the incident, and rescuing their father. From the makers of the Ys games comes a series of RPGs telling a legend of adventure, political intrigue, and mystery, with a tale of growing up at the core. With a mix of turn-based and strategy combat, and an equipment system blending traits of famous games like Final Fantasy 7 and Chrono Cross, battles will cause unique builds and plans to handle many different situations and allow for different play styles. Wonderfully detailed characters abound, even to the smallest NPC, and the player will find themself taking the world in at every turn. Trails in the Sky sets a new standard for making an enjoyable and immersive RPG.",The Legend of Heroes: Trails in the Sky FC Evolution
5,0,0,0,,1.0,2015-12-10,2023-08-28,0.0,82.88,49.88111111111111,https://images.igdb.com/igdb/image/upload/t_original/sch7sd.png,Nihon Falcom,Vita,https://images.igdb.com/igdb/image/upload/t_original/co615j.png,Kadokawa Games,,Playing,The tale of Estelle and Joshua concludes in this engaging narrative twice the size of its predecessor. Partner up with either Schera or Agate on over 70 hours of core gameplay to thwart the growing evil that threatens Liberl.,The Legend of Heroes: Trails in the Sky SC Evolution
